station_uid,station_num,routes,direction,station,lat,lon,station_uid2,station_num2,station2,lat2,lon2,distance_km
18_0_28,18,28,0,พงษ์ทรัพย์ จรัญ57,13.779,100.487,19_0_28,19,กรมที่ดิน,13.781,100.489,0.31001364127504116
19_0_28,19,28,0,กรมที่ดิน,13.781,100.489,20_0_28,20,ซอยร่วมพัฒนา จรัญ65,13.7827,100.491,0.28702496908794056
20_0_28,20,28,0,ซอยร่วมพัฒนา จรัญ65,13.7827,100.491,21_0_28,21,ตลาดกรุงธน,13.7833,100.498,0.7588898520015394
21_0_28,21,28,0,ตลาดกรุงธน,13.7833,100.498,22_0_28,22,วัชระ แยกซังฮี้,13.7789,100.507,1.088141166862983
22_0_28,22,28,0,วัชระ แยกซังฮี้,13.7789,100.507,23_0_28,23,สวนดุสิต,13.7776,100.51,0.35477103017939526
23_0_28,23,28,0,สวนดุสิต,13.7776,100.51,24_0_28,24,วิมานเมฆ,13.7765,100.513,0.3463072225478702
24_0_28,24,28,0,วิมานเมฆ,13.7765,100.513,25_0_28,25,เขาดิน,13.7744,100.517,0.49105878054986024
25_0_28,25,28,0,เขาดิน,13.7744,100.517,26_0_28,26,สวนจิตรลดา,13.7732,100.52,0.3503932129017322
26_0_28,26,28,0,สวนจิตรลดา,13.7732,100.52,27_0_28,27,ราชวีถี24,13.7717,100.523,0.3644059668675787
27_0_28,27,28,0,ราชวีถี24,13.7717,100.523,28_0_28,28,บ้านราชวิถี,13.7701,100.527,0.4671959061072779
28_0_28,28,28,0,บ้านราชวิถี,13.7701,100.527,29_0_28,29,โรงเรียนคนตาบอด,13.7685,100.531,0.46719863978577747
29_0_28,29,28,0,โรงเรียนคนตาบอด,13.7685,100.531,30_0_28,30,โรงบาลพระมงกุฏ,13.7673,100.533,0.25389102057805957
30_0_28,30,28,0,โรงบาลพระมงกุฏ,13.7673,100.533,31_0_28,31,สถาบันสุขภาพเด็ก,13.7664,100.535,0.23805787730472355
31_0_28,31,28,0,สถาบันสุขภาพเด็ก,13.7664,100.535,32_0_28,32,อนุสาวรีย์ฝั่งราชวิถี,13.7649,100.537,0.2729040868597638
33_1_28,33,28,1,สถาบันสุขภาพแม่และเด็ก,13.7662,100.535,34_1_28,34,โรงเรียนคนตาบอด(สถานีตรงข้ามพยาบาลกองทัพบก),13.7677,100.532,0.36441274346565744
34_1_28,34,28,1,โรงเรียนคนตาบอด(สถานีตรงข้ามพยาบาลกองทัพบก),13.7677,100.532,35_1_28,35,ป้ายสถาบันประสาท,13.7699,100.527,0.5928248333610325
35_1_28,35,28,1,ป้ายสถาบันประสาท,13.7699,100.527,36_1_28,36,ป้ายใกล้ราชวิถี24 (ขากลับ),13.7712,100.524,0.3547807780973148
36_1_28,36,28,1,ป้ายใกล้ราชวิถี24 (ขากลับ),13.7712,100.524,37_1_28,37,สวนจิตรลดา(ขากลับ)1,13.7725,100.521,0.35477913271488387
37_1_28,37,28,1,สวนจิตรลดา(ขากลับ)1,13.7725,100.521,38_1_28,38,สวนจิตรลดา(ขากลับ)2,13.7731,100.52,0.12694358455452395
38_1_28,38,28,1,สวนจิตรลดา(ขากลับ)2,13.7731,100.52,39_1_28,39,ป้ายเขาดิน(ขากลับ),13.7742,100.518,0.24822281044160058
39_1_28,39,28,1,ป้ายเขาดิน(ขากลับ),13.7742,100.518,40_1_28,40,วิมานเมฆ(ขากลับ),13.7762,100.513,0.5839856972550295
40_1_28,40,28,1,วิมานเมฆ(ขากลับ),13.7762,100.513,41_1_28,41,ราชภัฏสวนนันทา(ขากลับ),13.7778,100.51,0.36962218293327237
41_1_28,41,28,1,ราชภัฏสวนนันทา(ขากลับ),13.7778,100.51,42_1_28,42,ซังฮี้วัชิระ,13.7791,100.507,0.3547707769162307
42_1_28,42,28,1,ซังฮี้วัชิระ,13.7791,100.507,43_1_28,43,โรงเรียนชินวร,13.783,100.498,1.0643024522837563
43_1_28,43,28,1,โรงเรียนชินวร,13.783,100.498,44_1_28,44,ตลาดกรุงธน,13.7836,100.496,0.22605540262165844
44_1_28,44,28,1,ตลาดกรุงธน,13.7836,100.496,45_1_28,45,ซอยร่วมพัฒนา(ขากลับ) จรัญ63,13.7828,100.492,0.4410361556922805
45_1_28,45,28,1,ซอยร่วมพัฒนา(ขากลับ) จรัญ63,13.7828,100.492,46_1_28,46,กรมที่ดิน(ขากลับ),13.7816,100.49,0.2538797768615839
46_1_28,46,28,1,กรมที่ดิน(ขากลับ),13.7816,100.49,47_1_28,47,ตลาดธงทรัพย์(ขากลับ) จรัญ44,13.7788,100.487,0.44933422824811897
47_1_28,47,28,1,ตลาดธงทรัพย์(ขากลับ) จรัญ44,13.7788,100.487,48_1_28,48,ตลาดอินดี้(ขากลับ),13.7774,100.485,0.2662442875613083
48_1_28,48,28,1,ตลาดอินดี้(ขากลับ),13.7774,100.485,49_1_28,49,สามห้าโบ(1) จรัญ40,13.7751,100.484,0.27761553641110176
49_1_28,49,28,1,สามห้าโบ(1) จรัญ40,13.7751,100.484,50_1_28,50,สามห้าโบ(2) เส้นบรม,13.775,100.48,0.4321300652035526
50_1_28,50,28,1,สามห้าโบ(2) เส้นบรม,13.775,100.48,51_1_28,51,โลตัสสะพานกรมทางหลวง,13.777,100.478,0.31001621744517366
51_1_28,51,28,1,โลตัสสะพานกรมทางหลวง,13.777,100.478,52_1_28,52,เซ็นทรัลปิ่นเกล้า(ขากลับ),13.7789,100.476,0.3021377084702534
52_1_28,52,28,1,เซ็นทรัลปิ่นเกล้า(ขากลับ),13.7789,100.476,53_1_28,53,เดอะเซ็นต์(ขากลับ),13.7806,100.475,0.21770550875039638
53_1_28,53,28,1,เดอะเซ็นต์(ขากลับ),13.7806,100.475,54_1_28,54,โรงพยาบาลเจ้าพระยา(ขากลับ),13.7838,100.472,0.4812211543821773
54_1_28,54,28,1,โรงพยาบาลเจ้าพระยา(ขากลับ),13.7838,100.472,55_1_28,55,สายใต้เก่า(ขากลับ),13.7857,100.47,0.3021332137583168
55_1_28,55,28,1,สายใต้เก่า(ขากลับ),13.7857,100.47,56_1_28,56,ชัยพฤกษ์(ขากลับ),13.7854,100.462,0.8645789099297491
56_1_28,56,28,1,ชัยพฤกษ์(ขากลับ),13.7854,100.462,57_1_28,57,ศูนย์มนุษยวิทยา,13.7841,100.457,0.5589757567751457
57_1_28,57,28,1,ศูนย์มนุษยวิทยา,13.7841,100.457,58_1_28,58,สนามกอล์ฟ(ขากลับ),13.7831,100.454,0.3425292702097627
58_1_28,58,28,1,สนามกอล์ฟ(ขากลับ),13.7831,100.454,59_1_28,59,สน.ตลิ่งชั่น(ขากลับ),13.7804,100.445,1.0172554741441253
59_1_28,59,28,1,สน.ตลิ่งชั่น(ขากลับ),13.7804,100.445,60_1_28,60,วัดทอง,13.7798,100.443,0.2260582296944786
60_1_28,60,28,1,วัดทอง,13.7798,100.443,61_1_28,61,ศาลแขวงดุสิต,13.7797,100.439,0.43212137904999814
61_1_28,61,28,1,ศาลแขวงดุสิต,13.7797,100.439,62_1_28,62,ป้ายหน้าหมู่บ้านนันทวัน,13.7799,100.438,0.11026057849829266
62_1_28,62,28,1,ป้ายหน้าหมู่บ้านนันทวัน,13.7799,100.438,63_1_28,63,วัดมะกอกตรงข้ามไปรษณีย์,13.7805,100.431,0.7588988784056112
63_1_28,63,28,1,วัดมะกอกตรงข้ามไปรษณีย์,13.7805,100.431,64_1_28,64,หน้าหมู่บ้านคริสตจักรเปี่ยมรัก,13.7809,100.427,0.4342603082504965
0_0_35,0,35,0,แปดสอง,13.666487,100.515707,1_0_35,1,วัดสน2,13.668905,100.512754,0.41724118605529503
1_0_35,1,35,0,วัดสน2,13.668905,100.512754,2_0_35,2,วัดสน1/กม.9,13.670254,100.510581,0.27860972659529865
2_0_35,2,35,0,วัดสน1/กม.9,13.670254,100.510581,3_0_35,3,วัดสารอด,13.674428,100.503958,0.8529143800781722
3_0_35,3,35,0,วัดสารอด,13.674428,100.503958,4_0_35,4,ตลาดบางประกอก,13.676871,100.500075,0.4997979063218399
4_0_35,4,35,0,ตลาดบางประกอก,13.676871,100.500075,5_0_35,5,ซอยอนามัย,13.67814,100.498061,0.2593433748059487
5_0_35,5,35,0,ซอยอนามัย,13.67814,100.498061,6_0_35,6,ซอยอนามัย,13.679663,100.495621,0.3133287972917121
6_0_35,6,35,0,ซอยอนามัย,13.679663,100.495621,7_0_35,7,วัดบางประกอก,13.680582,100.494299,0.17562083956107227
7_0_35,7,35,0,วัดบางประกอก,13.680582,100.494299,8_0_35,8,Big C บางประกอก,13.682545,100.49153,0.3703272657230255
8_0_35,8,35,0,Big C บางประกอก,13.682545,100.49153,9_0_35,9,บางประแก้ว,13.68643,100.486015,0.7359573583371205
9_0_35,9,35,0,บางประแก้ว,13.68643,100.486015,10_0_35,10,ตลาดวัดนาคนิมิต,13.68913,100.482219,0.5082564422027043
10_0_35,10,35,0,ตลาดวัดนาคนิมิต,13.68913,100.482219,11_0_35,11,ตลาดอินดี้ดาวคะนอง,13.690693,100.481118,0.21060427838455636
11_0_35,11,35,0,ตลาดอินดี้ดาวคะนอง,13.690693,100.481118,12_0_35,12,ตลาดดาวคะนอง,13.696235,100.482602,0.6367558417274205
12_0_35,12,35,0,ตลาดดาวคะนอง,13.696235,100.482602,13_0_35,13,Big C ดาวคะนอง,13.699435,100.483653,0.37350011036147324
13_0_35,13,35,0,Big C ดาวคะนอง,13.699435,100.483653,14_0_35,14,แสงทองโทรทัศน์,13.702019,100.484535,0.3027145797379639
14_0_35,14,35,0,แสงทองโทรทัศน์,13.702019,100.484535,15_0_35,15,แยกบุคคโล,13.704019,100.487115,0.35656774571837796
15_0_35,15,35,0,แยกบุคคโล,13.704019,100.487115,16_0_35,16,ซอยมาตา/ถนนตก,13.69826,100.496255,1.1768762370672103
16_0_35,16,35,0,ซอยมาตา/ถนนตก,13.69826,100.496255,17_0_35,17,แยกถนนตก,13.696611,100.497852,0.25176761584362456
17_0_35,17,35,0,แยกถนนตก,13.696611,100.497852,18_0_35,18,วัดอินทร์บรรจง,13.693472,100.500818,0.4738179380806983
18_0_35,18,35,0,วัดอินทร์บรรจง,13.693472,100.500818,19_0_35,19,เขตบางคอแหลม,13.691526,100.502667,0.29449141323518796
19_0_35,19,35,0,เขตบางคอแหลม,13.691526,100.502667,20_0_35,20,Home Proเก่า /ทรี ออน ทรี พระราม3,13.690531,100.5041,0.19028558106880705
20_0_35,20,35,0,Home Proเก่า /ทรี ออน ทรี พระราม3,13.690531,100.5041,21_0_35,21,โรงแรมมณเฑียร,13.689984,100.50715,0.3350758703235066
21_0_35,21,35,0,โรงแรมมณเฑียร,13.689984,100.50715,22_0_35,22,แยกเจริญราษฏร์,13.689738,100.510604,0.3741575528094359
22_0_35,22,35,0,แยกเจริญราษฏร์,13.689738,100.510604,23_0_35,23,วาโก้,13.688932,100.513866,0.36363177169588196
23_0_35,23,35,0,วาโก้,13.688932,100.513866,24_0_35,24,โฮมโปรใหม่ พระราม3,13.687022,100.518705,0.5642836134502911
24_0_35,24,35,0,โฮมโปรใหม่ พระราม3,13.687022,100.518705,25_0_35,25,ICC,13.684136,100.523372,0.5976731580799898
25_0_35,25,35,0,ICC,13.684136,100.523372,26_0_35,26,โรงเรียนวัดดอกไม้,13.682991,100.524872,0.20608935571580272
26_0_35,26,35,0,โรงเรียนวัดดอกไม้,13.682991,100.524872,27_0_35,27,วัดดอกไม้,13.681506,100.526819,0.2674218092386408
27_0_35,27,35,0,วัดดอกไม้,13.681506,100.526819,28_0_35,28,วัดทองบน / ท่าน้ำสาธุ,13.680127,100.52825,0.21775060564778162
28_0_35,28,35,0,วัดทองบน / ท่าน้ำสาธุ,13.680127,100.52825,29_0_35,29,สาธุ 57,13.680011,100.529859,0.17431502230618146
29_0_35,29,35,0,สาธุ 57,13.680011,100.529859,30_0_35,30,ตลาดนางทราย,13.683572,100.532152,0.46707711335189805
30_0_35,30,35,0,ตลาดนางทราย,13.683572,100.532152,31_0_35,31,สาธุ 49,13.686229,100.532607,0.29950651417230145
31_0_35,31,35,0,สาธุ 49,13.686229,100.532607,32_0_35,32,สาธุ 44,13.689389,100.533923,0.3790504690810235
32_0_35,32,35,0,สาธุ 44,13.689389,100.533923,33_0_35,33,ตลาดรุ่งเจริญ,13.693353,100.533534,0.4427756224330109
33_0_35,33,35,0,ตลาดรุ่งเจริญ,13.693353,100.533534,34_0_35,34,โรงเรียนสารสาสน์พิทยา/วัดโพธิ์แมน,13.698139,100.531668,0.5690808171421552
34_0_35,34,35,0,โรงเรียนสารสาสน์พิทยา/วัดโพธิ์แมน,13.698139,100.531668,35_0_35,35,สาธุ 20,13.700194,100.530856,0.2447649965058657
35_0_35,35,35,0,สาธุ 20,13.700194,100.530856,36_0_35,36,สาธุ 12,13.702413,100.529964,0.2648911028141131
36_0_35,36,35,0,สาธุ 12,13.702413,100.529964,37_0_35,37,โรงเรียนยานนาเวช,13.704411,100.529198,0.2370782079080823
37_0_35,37,35,0,โรงเรียนยานนาเวช,13.704411,100.529198,38_0_35,38,สะพาน3,13.706458,100.526049,0.4093084265471535
38_0_35,38,35,0,สะพาน3,13.706458,100.526049,39_0_35,39,เย็นจิตร,13.706812,100.524523,0.16948554762112492
39_0_35,39,35,0,เย็นจิตร,13.706812,100.524523,40_0_35,40,จันทร์ 37,13.707131,100.522816,0.18778457144283062
40_0_35,40,35,0,จันทร์ 37,13.707131,100.522816,41_0_35,41,สะพาน 2,13.707534,100.520787,0.22372254462872457
41_0_35,41,35,0,สะพาน 2,13.707534,100.520787,42_0_35,42,แจ่มจันทร์/สะพาน 1,13.707869,100.518088,0.293936909857207
42_0_35,42,35,0,แจ่มจันทร์/สะพาน 1,13.707869,100.518088,43_0_35,43,วัดลุ่ม /สะพาน 1,13.708632,100.515372,0.305423183283135
43_0_35,43,35,0,วัดลุ่ม /สะพาน 1,13.708632,100.515372,44_0_35,44,โฟรซีซั่น,13.709263,100.513511,0.21293080450283264
44_0_35,44,35,0,โฟรซีซั่น,13.709263,100.513511,45_0_35,45,องค์การสะพานปลา,13.711643,100.512021,0.3097488916841593
45_0_35,45,35,0,องค์การสะพานปลา,13.711643,100.512021,46_0_35,46,วัดสุทธิวราราม,13.713461,100.512823,0.2199351416323573
46_0_35,46,35,0,วัดสุทธิวราราม,13.713461,100.512823,47_0_35,47,วัดดอน,13.715173,100.513585,0.20740019578642283
47_0_35,47,35,0,วัดดอน,13.715173,100.513585,48_0_35,48,วัดยานนาวา,13.716494,100.514121,0.15788839131786347
48_0_35,48,35,0,วัดยานนาวา,13.716494,100.514121,49_0_35,49,โรบินสันบางรัก,13.720764,100.515969,0.5150609930791751
